ID_ACCIDENTE,AÑO,PROVINCIA,MES,DIA_SEMANA,HORA,ZONA,TIPO_VIA,TIPO_ACCIDENTE,CONDICION_METEO,CONDICION_ILUMINACION,TOTAL_VICTIMAS,FALLECIDOS_24H,HERIDOS_GRAVES,HERIDOS_LEVES
3054,2019,Alicante,8,Lunes,11,Zona interurbana,Camino vecinal,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3055,2019,Alicante,8,Lunes,16,Zona interurbana,Ramal/enlace,Se desconoce,Buen tiempo,Pleno día,1,0,0,1
3056,2019,Alicante,6,Domingo,7,Travesía,Otro,Objeto desprendido,Buen tiempo,Pleno día,2,0,0,2
3057,2019,Alicante,7,Lunes,13,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3058,2019,Alicante,8,Jueves,14,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3059,2019,Alicante,8,Viernes,8,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3060,2019,Alicante,8,Viernes,14,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3061,2019,Alicante,8,Domingo,13,Travesía,Otro urbano,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3062,2019,Alicante,8,Domingo,10,Travesía,Otro,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
3063,2019,Alicante,7,Lunes,13,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3064,2019,Alicante,7,Viernes,10,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3065,2019,Alicante,7,Viernes,12,Travesía,Otro,Objeto desprendido,Buen tiempo,Pleno día,1,0,0,1
3066,2019,Alicante,8,Miércoles,8,Zona interurbana,Vía urbana,Otro tipo,Buen tiempo,Pleno día,1,0,0,1
3067,2019,Alicante,8,Viernes,9,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,1,0
3068,2019,Alicante,7,Miércoles,10,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,2,0,1,1
3069,2019,Alicante,8,Jueves,11,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,1,0
3070,2019,Alicante,7,Viernes,22,Travesía,Otro,Salida vía izquierda,Buen tiempo,Noche sin iluminación,1,0,0,1
3071,2019,Alicante,8,Jueves,12,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3072,2019,Alicante,8,Martes,12,Travesía,Otro,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
3073,2019,Alicante,8,Lunes,10,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3074,2019,Alicante,8,Miércoles,20,Zona interurbana,Autovía,Salida vía izquierda,Buen tiempo,Amanecer/Anochecer,1,0,0,1
3075,2019,Alicante,8,Miércoles,20,Zona interurbana,Autovía,Colisión por alcance,Buen tiempo,Amanecer/Anochecer,1,0,0,1
3076,2019,Alicante,6,Miércoles,13,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3077,2019,Alicante,7,Sábado,22,Travesía,Travesía,Caída de motociclista,Buen tiempo,Se desconoce,1,0,0,1
3078,2019,Alicante,9,Viernes,0,Zona interurbana,Vía urbana,Colisión frontolateral,Lluvia,Se desconoce,3,0,0,3
3079,2019,Alicante,9,Jueves,9,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3080,2019,Alicante,8,Viernes,20,Travesía,Otro,Colisión lateral,Buen tiempo,Noche con iluminación,1,0,0,1
3081,2019,Alicante,8,Viernes,19,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3082,2019,Alicante,9,Sábado,18,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3083,2019,Alicante,7,Domingo,9,Travesía,Otro urbano,Se desconoce,Buen tiempo,Pleno día,2,0,1,1
3084,2019,Alicante,9,Jueves,20,Zona interurbana,Camino vecinal,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3085,2019,Alicante,6,Sábado,10,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3086,2019,Alicante,8,Jueves,20,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3087,2019,Alicante,8,Martes,18,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3088,2019,Alicante,9,Martes,18,Zona interurbana,Vía urbana,Colisión frontal,Lluvia,Pleno día,2,1,0,1
3089,2019,Alicante,8,Martes,11,Travesía,Otro urbano,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
3090,2019,Alicante,8,Miércoles,13,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,3,0,0,3
3091,2019,Alicante,8,Viernes,13,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,3,0,0,3
3092,2019,Alicante,7,Lunes,17,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3093,2019,Alicante,9,Domingo,21,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Noche sin iluminación,2,0,0,2
3094,2019,Alicante,8,Jueves,18,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3095,2019,Alicante,9,Martes,10,Zona interurbana,Vía urbana,Caída de ocupante,Buen tiempo,Pleno día,1,0,0,1
3096,2019,Alicante,8,Domingo,9,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,2,0,0,2
3097,2019,Alicante,8,Lunes,10,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3098,2019,Alicante,9,Sábado,0,Travesía,Otro,Colisión por alcance,Buen tiempo,Noche sin iluminación,1,0,0,1
3099,2019,Alicante,6,Martes,9,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3100,2019,Alicante,8,Lunes,0,Travesía,Otro,Salida vía izquierda,Buen tiempo,Noche sin iluminación,4,0,0,4
3101,2019,Alicante,6,Martes,7,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3102,2019,Alicante,9,Miércoles,15,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3103,2019,Alicante,8,Viernes,10,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3104,2019,Alicante,9,Martes,11,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3105,2019,Alicante,9,Lunes,9,Travesía,Otro,Salida vía izquierda,Buen tiempo,Pleno día,1,0,0,1
3106,2019,Alicante,9,Domingo,11,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,4,0,0,4
3107,2019,Alicante,9,Lunes,14,Zona interurbana,Vía convencional,Salida vía izquierda,Buen tiempo,Pleno día,2,0,0,2
3108,2019,Alicante,9,Lunes,11,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3109,2019,Alicante,9,Martes,16,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3110,2019,Alicante,9,Domingo,8,Travesía,Otro,Salida vía izquierda,Buen tiempo,Noche sin iluminación,2,0,0,2
3111,2019,Alicante,9,Domingo,7,Travesía,Otro,Se desconoce,Buen tiempo,Noche sin iluminación,2,0,0,2
3112,2019,Alicante,9,Lunes,12,Travesía,Otro urbano,Se desconoce,Lluvia,Pleno día,1,0,0,1
3113,2019,Alicante,9,Martes,12,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3114,2019,Alicante,9,Martes,8,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3115,2019,Alicante,9,Martes,19,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3116,2019,Alicante,9,Domingo,16,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3117,2019,Alicante,9,Miércoles,22,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3118,2019,Alicante,9,Viernes,11,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3119,2019,Alicante,9,Lunes,8,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3120,2019,Alicante,9,Lunes,12,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3121,2019,Alicante,9,Jueves,21,Travesía,Otro,Colisión por alcance,Buen tiempo,Noche sin iluminación,1,0,0,1
3122,2019,Alicante,9,Viernes,15,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3123,2019,Alicante,9,Miércoles,21,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3124,2019,Alicante,9,Sábado,6,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Se desconoce,1,0,1,0
3125,2019,Alicante,6,Domingo,12,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3126,2019,Alicante,9,Sábado,0,Travesía,Otro,Colisión lateral,Buen tiempo,Noche sin iluminación,3,0,0,3
3127,2019,Alicante,7,Jueves,9,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
3128,2019,Alicante,8,Sábado,9,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3129,2019,Alicante,8,Domingo,23,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3130,2019,Alicante,9,Sábado,11,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3131,2019,Alicante,9,Jueves,14,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3132,2019,Alicante,9,Viernes,3,Zona interurbana,Vía urbana,Salida vía izquierda,Buen tiempo,Se desconoce,1,0,0,1
3133,2019,Alicante,9,Sábado,10,Zona interurbana,Vía convencional,Choque obstáculo lateral,Lluvia,Pleno día,1,0,1,0
3134,2019,Alicante,9,Jueves,11,Zona interurbana,Camino vecinal,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3135,2019,Alicante,9,Miércoles,17,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
3136,2019,Alicante,9,Martes,18,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,2,0,0,2
3137,2019,Alicante,10,Viernes,22,Travesía,Otro,Colisión por alcance,Buen tiempo,Noche sin iluminación,1,0,0,1
3138,2019,Alicante,10,Sábado,21,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Se desconoce,3,0,0,3
3139,2019,Alicante,10,Domingo,8,Zona interurbana,Vía convencional,Salida vía izquierda,Buen tiempo,Pleno día,1,0,1,0
3140,2019,Alicante,10,Domingo,0,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Se desconoce,1,0,0,1
3141,2019,Alicante,10,Jueves,9,Zona interurbana,Vía convencional,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
3142,2019,Alicante,9,Domingo,23,Travesía,Otro urbano,Colisión por alcance,Buen tiempo,Noche sin iluminación,1,0,0,1
3143,2019,Alicante,9,Martes,23,Travesía,Otro urbano,Otro tipo,Buen tiempo,Noche sin iluminación,1,0,0,1
3144,2019,Alicante,9,Domingo,21,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche sin iluminación,2,0,0,2
3145,2019,Alicante,9,Lunes,23,Travesía,Otro,Colisión por alcance,Buen tiempo,Noche sin iluminación,1,0,0,1
3146,2019,Alicante,8,Viernes,22,Travesía,Otro urbano,Choque obstáculo lateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3147,2019,Alicante,10,Lunes,8,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3148,2019,Alicante,10,Lunes,7,Zona interurbana,Vía convencional,Colisión por alcance,Buen tiempo,Noche con iluminación,2,0,0,2
3149,2019,Alicante,10,Miércoles,8,Zona interurbana,Vía convencional,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3150,2019,Alicante,10,Martes,18,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3151,2019,Alicante,10,Martes,19,Travesía,Otro,Colisión frontolateral,Buen tiempo,Amanecer/Anochecer,1,0,0,1
3152,2019,Alicante,10,Miércoles,17,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3153,2019,Alicante,9,Viernes,20,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche sin iluminación,2,0,0,2
3154,2019,Alicante,10,Viernes,11,Zona interurbana,Vía convencional,Caída de motociclista,Buen tiempo,Pleno día,1,0,0,1
3155,2019,Alicante,10,Martes,21,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3156,2019,Alicante,10,Lunes,8,Zona interurbana,Vía convencional,Colisión múltiple,Buen tiempo,Pleno día,3,0,0,3
3157,2019,Alicante,10,Domingo,13,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3158,2019,Alicante,9,Jueves,12,Travesía,Otro,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
3159,2019,Alicante,9,Viernes,11,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,1,0
3160,2019,Alicante,10,Sábado,16,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,1,0
3161,2019,Alicante,9,Lunes,8,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3162,2019,Alicante,10,Viernes,13,Zona interurbana,Camino vecinal,Salida vía izquierda,Buen tiempo,Pleno día,1,0,0,1
3163,2019,Alicante,10,Lunes,21,Travesía,Otro,Colisión por alcance,Buen tiempo,Noche sin iluminación,1,0,0,1
